a = 1, c = 5, m = 211
a = 1, c = 107, m = 229
a = 1, c = 109, m = 229
a = 1, c = 111, m = 229
a = 1, c = 113, m = 229
a = 1, c = 115, m = 229
a = 1, c = 117, m = 229
a = 1, c = 119, m = 229
a = 1, c = 121, m = 229
a = 1, c = 123, m = 229
a = 1, c = 125, m = 229
a = 1, c = 127, m = 229
a = 1, c = 129, m = 229
a = 1, c = 131, m = 229
a = 1, c = 133, m = 229
a = 1, c = 135, m = 229
a = 1, c = 137, m = 229
a = 1, c = 139, m = 229
a = 1, c = 141, m = 229
a = 1, c = 143, m = 229
a = 1, c = 145, m = 229
a = 1, c = 147, m = 229
a = 1, c = 149, m = 229
a = 1, c = 151, m = 229
a = 1, c = 153, m = 229
a = 1, c = 155, m = 229
a = 1, c = 157, m = 229
a = 1, c = 159, m = 229
a = 1, c = 161, m = 229
a = 1, c = 163, m = 229
a = 1, c = 165, m = 229
a = 1, c = 167, m = 229
a = 1, c = 169, m = 229
a = 1, c = 171, m = 229
a = 1, c = 173, m = 229
a = 1, c = 175, m = 229
a = 1, c = 177, m = 229
a = 1, c = 179, m = 229
a = 1, c = 181, m = 229
a = 1, c = 183, m = 229
a = 1, c = 185, m = 229
a = 1, c = 187, m = 229
a = 1, c = 189, m = 229
a = 1, c = 191, m = 229
a = 1, c = 193, m = 229
a = 1, c = 195, m = 229
a = 1, c = 197, m = 229
a = 1, c = 199, m = 229
a = 1, c = 5, m = 233
a = 1, c = 7, m = 233
a = 1, c = 9, m = 233
a = 1, c = 11, m = 233
a = 1, c = 13, m = 233
a = 1, c = 15, m = 233
a = 1, c = 17, m = 233
a = 1, c = 19, m = 233
a = 1, c = 21, m = 233
a = 1, c = 23, m = 233
a = 1, c = 25, m = 233
a = 1, c = 27, m = 233
a = 1, c = 29, m = 233
a = 1, c = 31, m = 233
a = 1, c = 33, m = 233
a = 1, c = 35, m = 233
a = 1, c = 37, m = 233
a = 1, c = 39, m = 233
a = 1, c = 41, m = 233
a = 1, c = 43, m = 233
a = 1, c = 45, m = 233
a = 1, c = 47, m = 233
a = 1, c = 49, m = 233
a = 1, c = 51, m = 233
a = 1, c = 53, m = 233
a = 1, c = 55, m = 233
a = 1, c = 57, m = 233
a = 1, c = 59, m = 233
a = 1, c = 61, m = 233
a = 1, c = 63, m = 233
a = 1, c = 65, m = 233
a = 1, c = 67, m = 233
a = 1, c = 69, m = 233
a = 1, c = 71, m = 233
a = 1, c = 73, m = 233
a = 1, c = 75, m = 233
a = 1, c = 77, m = 233
a = 1, c = 79, m = 233
a = 1, c = 81, m = 233
a = 1, c = 83, m = 233
a = 1, c = 85, m = 233
a = 1, c = 87, m = 233
a = 1, c = 89, m = 233
a = 1, c = 91, m = 233
a = 1, c = 93, m = 233
a = 1, c = 95, m = 233
a = 1, c = 97, m = 233
a = 1, c = 99, m = 233
a = 1, c = 101, m = 233
a = 1, c = 103, m = 233
a = 1, c = 105, m = 233
a = 1, c = 107, m = 233
a = 1, c = 109, m = 233
a = 1, c = 111, m = 233
a = 1, c = 113, m = 233
a = 1, c = 115, m = 233
a = 1, c = 117, m = 233
a = 1, c = 119, m = 233
a = 1, c = 121, m = 233
a = 1, c = 123, m = 233
a = 1, c = 125, m = 233
a = 1, c = 127, m = 233
a = 1, c = 129, m = 233
a = 1, c = 131, m = 233
a = 1, c = 133, m = 233
a = 1, c = 135, m = 233
a = 1, c = 137, m = 233
a = 1, c = 139, m = 233
a = 1, c = 141, m = 233
a = 1, c = 143, m = 233
a = 1, c = 145, m = 233
a = 1, c = 147, m = 233
a = 1, c = 149, m = 233
a = 1, c = 151, m = 233
a = 1, c = 153, m = 233
a = 1, c = 155, m = 233
a = 1, c = 157, m = 233
a = 1, c = 159, m = 233
a = 1, c = 161, m = 233
a = 1, c = 163, m = 233
a = 1, c = 165, m = 233
a = 1, c = 167, m = 233
a = 1, c = 169, m = 233
a = 1, c = 171, m = 233
a = 1, c = 173, m = 233
a = 1, c = 175, m = 233
a = 1, c = 177, m = 233
a = 1, c = 179, m = 233
a = 1, c = 181, m = 233
a = 1, c = 183, m = 233
a = 1, c = 185, m = 233
a = 1, c = 187, m = 233
a = 1, c = 189, m = 233
a = 1, c = 191, m = 233
a = 1, c = 193, m = 233
a = 1, c = 195, m = 233
a = 1, c = 197, m = 233
a = 1, c = 199, m = 233
a = 1, c = 5, m = 239
a = 1, c = 7, m = 239
a = 1, c = 9, m = 239
a = 1, c = 11, m = 239
a = 1, c = 13, m = 239
a = 1, c = 15, m = 239
a = 1, c = 17, m = 239
a = 1, c = 19, m = 239
a = 1, c = 21, m = 239
a = 1, c = 23, m = 239
a = 1, c = 25, m = 239
a = 1, c = 27, m = 239
a = 1, c = 29, m = 239
a = 1, c = 31, m = 239
a = 1, c = 33, m = 239
a = 1, c = 35, m = 239
a = 1, c = 37, m = 239
a = 1, c = 39, m = 239
a = 1, c = 41, m = 239
a = 1, c = 43, m = 239
a = 1, c = 45, m = 239
a = 1, c = 47, m = 239
a = 1, c = 49, m = 239
a = 1, c = 51, m = 239
a = 1, c = 53, m = 239
a = 1, c = 55, m = 239
a = 1, c = 57, m = 239
a = 1, c = 59, m = 239
a = 1, c = 61, m = 239
a = 1, c = 63, m = 239
a = 1, c = 65, m = 239
a = 1, c = 67, m = 239
a = 1, c = 69, m = 239
a = 1, c = 71, m = 239
a = 1, c = 73, m = 239
a = 1, c = 75, m = 239
a = 1, c = 77, m = 239
a = 1, c = 79, m = 239
a = 1, c = 81, m = 239
a = 1, c = 83, m = 239
a = 1, c = 85, m = 239
a = 1, c = 87, m = 239
a = 1, c = 89, m = 239
a = 1, c = 91, m = 239
a = 1, c = 93, m = 239
a = 1, c = 95, m = 239
a = 1, c = 97, m = 239
a = 1, c = 99, m = 239
a = 1, c = 101, m = 239
a = 1, c = 103, m = 239
a = 1, c = 105, m = 239
a = 1, c = 107, m = 239
a = 1, c = 109, m = 239
a = 1, c = 111, m = 239
a = 1, c = 113, m = 239
a = 1, c = 115, m = 239
a = 1, c = 117, m = 239
a = 1, c = 119, m = 239
a = 1, c = 121, m = 239
a = 1, c = 123, m = 239
a = 1, c = 125, m = 239
a = 1, c = 127, m = 239
a = 1, c = 129, m = 239
a = 1, c = 131, m = 239
a = 1, c = 133, m = 239
a = 1, c = 135, m = 239
a = 1, c = 137, m = 239
a = 1, c = 139, m = 239
a = 1, c = 141, m = 239
a = 1, c = 143, m = 239
a = 1, c = 145, m = 239
a = 1, c = 147, m = 239
a = 1, c = 149, m = 239
a = 1, c = 151, m = 239
a = 1, c = 153, m = 239
a = 1, c = 155, m = 239
a = 1, c = 157, m = 239
a = 1, c = 159, m = 239
a = 1, c = 161, m = 239
a = 1, c = 163, m = 239
a = 1, c = 165, m = 239
a = 1, c = 167, m = 239
a = 1, c = 169, m = 239
a = 1, c = 171, m = 239
a = 1, c = 173, m = 239
a = 1, c = 175, m = 239
a = 1, c = 177, m = 239
a = 1, c = 179, m = 239
a = 1, c = 181, m = 239
a = 1, c = 183, m = 239
a = 1, c = 185, m = 239
a = 1, c = 187, m = 239
a = 1, c = 189, m = 239
a = 1, c = 191, m = 239
a = 1, c = 193, m = 239
a = 1, c = 195, m = 239
a = 1, c = 197, m = 239
a = 1, c = 199, m = 239
a = 1, c = 7, m = 241
a = 1, c = 9, m = 241
a = 1, c = 11, m = 241
a = 1, c = 13, m = 241
a = 1, c = 15, m = 241
a = 1, c = 17, m = 241
a = 1, c = 19, m = 241
a = 1, c = 21, m = 241
a = 1, c = 23, m = 241
a = 1, c = 25, m = 241
a = 1, c = 27, m = 241
a = 1, c = 29, m = 241
a = 1, c = 31, m = 241
a = 1, c = 33, m = 241
a = 1, c = 35, m = 241
a = 1, c = 37, m = 241
a = 1, c = 39, m = 241
a = 1, c = 41, m = 241
a = 1, c = 43, m = 241
a = 1, c = 45, m = 241
a = 1, c = 47, m = 241
a = 1, c = 49, m = 241
a = 1, c = 51, m = 241
a = 1, c = 53, m = 241
a = 1, c = 55, m = 241
a = 1, c = 57, m = 241
a = 1, c = 59, m = 241
a = 1, c = 61, m = 241
a = 1, c = 63, m = 241
a = 1, c = 65, m = 241
a = 1, c = 67, m = 241
a = 1, c = 69, m = 241
a = 1, c = 71, m = 241
a = 1, c = 73, m = 241
a = 1, c = 75, m = 241
a = 1, c = 77, m = 241
a = 1, c = 79, m = 241
a = 1, c = 81, m = 241
a = 1, c = 83, m = 241
a = 1, c = 85, m = 241
a = 1, c = 87, m = 241
a = 1, c = 89, m = 241
a = 1, c = 91, m = 241
a = 1, c = 93, m = 241
a = 1, c = 95, m = 241
a = 1, c = 97, m = 241
a = 1, c = 99, m = 241
a = 1, c = 101, m = 241
a = 1, c = 103, m = 241
a = 1, c = 105, m = 241
a = 1, c = 107, m = 241
a = 1, c = 109, m = 241
a = 1, c = 111, m = 241
a = 1, c = 113, m = 241
a = 1, c = 115, m = 241
a = 1, c = 117, m = 241
a = 1, c = 119, m = 241
a = 1, c = 121, m = 241
a = 1, c = 123, m = 241
a = 1, c = 125, m = 241
a = 1, c = 127, m = 241
a = 1, c = 129, m = 241
a = 1, c = 131, m = 241
a = 1, c = 133, m = 241
a = 1, c = 135, m = 241
a = 1, c = 137, m = 241
a = 1, c = 139, m = 241
a = 1, c = 141, m = 241
a = 1, c = 143, m = 241
a = 1, c = 145, m = 241
a = 1, c = 147, m = 241
a = 1, c = 149, m = 241
a = 1, c = 151, m = 241
a = 1, c = 153, m = 241
a = 1, c = 155, m = 241
a = 1, c = 157, m = 241
a = 1, c = 159, m = 241
a = 1, c = 161, m = 241
a = 1, c = 163, m = 241
a = 1, c = 165, m = 241
a = 1, c = 167, m = 241
a = 1, c = 169, m = 241
a = 1, c = 171, m = 241
a = 1, c = 173, m = 241
a = 1, c = 175, m = 241
a = 1, c = 177, m = 241
a = 1, c = 179, m = 241
a = 1, c = 181, m = 241
a = 1, c = 183, m = 241
a = 1, c = 185, m = 241
a = 1, c = 187, m = 241
a = 1, c = 189, m = 241
a = 1, c = 191, m = 241
a = 1, c = 193, m = 241
a = 1, c = 195, m = 241
a = 1, c = 197, m = 241
a = 1, c = 199, m = 241
a = 1, c = 7, m = 251
a = 1, c = 9, m = 251
a = 1, c = 11, m = 251
a = 1, c = 13, m = 251
a = 1, c = 15, m = 251
a = 1, c = 17, m = 251
a = 1, c = 19, m = 251
a = 1, c = 21, m = 251
a = 1, c = 23, m = 251
a = 1, c = 25, m = 251
a = 1, c = 27, m = 251
a = 1, c = 29, m = 251
a = 1, c = 31, m = 251
a = 1, c = 33, m = 251
a = 1, c = 35, m = 251
a = 1, c = 37, m = 251
a = 1, c = 39, m = 251
a = 1, c = 41, m = 251
a = 1, c = 43, m = 251
a = 1, c = 45, m = 251
a = 1, c = 47, m = 251
a = 1, c = 49, m = 251
a = 1, c = 51, m = 251
a = 1, c = 53, m = 251
a = 1, c = 55, m = 251
a = 1, c = 57, m = 251
a = 1, c = 59, m = 251
a = 1, c = 61, m = 251
a = 1, c = 63, m = 251
a = 1, c = 65, m = 251
a = 1, c = 67, m = 251
a = 1, c = 69, m = 251
a = 1, c = 71, m = 251
a = 1, c = 73, m = 251
a = 1, c = 75, m = 251
a = 1, c = 77, m = 251
a = 1, c = 79, m = 251
a = 1, c = 81, m = 251
a = 1, c = 83, m = 251
a = 1, c = 85, m = 251
a = 1, c = 87, m = 251
a = 1, c = 89, m = 251
a = 1, c = 91, m = 251
a = 1, c = 93, m = 251
a = 1, c = 95, m = 251
a = 1, c = 97, m = 251
a = 1, c = 99, m = 251
a = 1, c = 101, m = 251
a = 1, c = 103, m = 251
a = 1, c = 105, m = 251
a = 1, c = 107, m = 251
a = 1, c = 109, m = 251
a = 1, c = 111, m = 251
a = 1, c = 113, m = 251
a = 1, c = 115, m = 251
a = 1, c = 117, m = 251
a = 1, c = 119, m = 251
a = 1, c = 121, m = 251
a = 1, c = 123, m = 251
a = 1, c = 125, m = 251
a = 1, c = 127, m = 251
a = 1, c = 129, m = 251
a = 1, c = 131, m = 251
a = 1, c = 133, m = 251
a = 1, c = 135, m = 251
a = 1, c = 137, m = 251
a = 1, c = 139, m = 251
a = 1, c = 141, m = 251
a = 1, c = 143, m = 251
a = 1, c = 145, m = 251
a = 1, c = 147, m = 251
a = 1, c = 149, m = 251
a = 1, c = 151, m = 251
a = 1, c = 153, m = 251
a = 1, c = 155, m = 251
a = 1, c = 157, m = 251
a = 1, c = 159, m = 251
a = 1, c = 161, m = 251
a = 1, c = 163, m = 251
a = 1, c = 165, m = 251
a = 1, c = 167, m = 251
a = 1, c = 169, m = 251
a = 1, c = 171, m = 251
a = 1, c = 173, m = 251
a = 1, c = 175, m = 251
a = 1, c = 177, m = 251
a = 1, c = 179, m = 251
a = 1, c = 181, m = 251
a = 1, c = 183, m = 251
a = 1, c = 185, m = 251
a = 1, c = 187, m = 251
a = 1, c = 189, m = 251
a = 1, c = 191, m = 251
a = 1, c = 193, m = 251
a = 1, c = 195, m = 251
a = 1, c = 197, m = 251
a = 1, c = 199, m = 251
a = 1, c = 7, m = 257
a = 1, c = 9, m = 257
a = 1, c = 11, m = 257
a = 1, c = 13, m = 257
a = 1, c = 15, m = 257
a = 1, c = 17, m = 257
a = 1, c = 19, m = 257
a = 1, c = 21, m = 257
a = 1, c = 23, m = 257
a = 1, c = 25, m = 257
a = 1, c = 27, m = 257
a = 1, c = 29, m = 257
a = 1, c = 31, m = 257
a = 1, c = 33, m = 257
a = 1, c = 35, m = 257
a = 1, c = 37, m = 257
a = 1, c = 39, m = 257
a = 1, c = 41, m = 257
a = 1, c = 43, m = 257
a = 1, c = 45, m = 257
a = 1, c = 47, m = 257
a = 1, c = 49, m = 257
a = 1, c = 51, m = 257
a = 1, c = 53, m = 257
a = 1, c = 55, m = 257
a = 1, c = 57, m = 257
a = 1, c = 59, m = 257
a = 1, c = 61, m = 257
a = 1, c = 63, m = 257
a = 1, c = 65, m = 257
a = 1, c = 67, m = 257
a = 1, c = 69, m = 257
a = 1, c = 71, m = 257
a = 1, c = 73, m = 257
a = 1, c = 75, m = 257
a = 1, c = 77, m = 257
a = 1, c = 79, m = 257
a = 1, c = 81, m = 257
a = 1, c = 83, m = 257
a = 1, c = 85, m = 257
a = 1, c = 87, m = 257
a = 1, c = 89, m = 257
a = 1, c = 91, m = 257
a = 1, c = 93, m = 257
a = 1, c = 95, m = 257
a = 1, c = 97, m = 257
a = 1, c = 99, m = 257
a = 1, c = 101, m = 257
a = 1, c = 103, m = 257
a = 1, c = 105, m = 257
a = 1, c = 107, m = 257
a = 1, c = 109, m = 257
a = 1, c = 111, m = 257
a = 1, c = 113, m = 257
a = 1, c = 115, m = 257
a = 1, c = 117, m = 257
a = 1, c = 119, m = 257
a = 1, c = 121, m = 257
a = 1, c = 123, m = 257
a = 1, c = 125, m = 257
a = 1, c = 127, m = 257
a = 1, c = 129, m = 257
a = 1, c = 131, m = 257
a = 1, c = 133, m = 257
a = 1, c = 135, m = 257
a = 1, c = 137, m = 257
a = 1, c = 139, m = 257
a = 1, c = 141, m = 257
a = 1, c = 143, m = 257
a = 1, c = 145, m = 257
a = 1, c = 147, m = 257
a = 1, c = 149, m = 257
a = 1, c = 151, m = 257
a = 1, c = 153, m = 257
a = 1, c = 155, m = 257
a = 1, c = 157, m = 257
a = 1, c = 159, m = 257
a = 1, c = 161, m = 257
a = 1, c = 163, m = 257
a = 1, c = 165, m = 257
a = 1, c = 167, m = 257
a = 1, c = 169, m = 257
a = 1, c = 171, m = 257
a = 1, c = 173, m = 257
a = 1, c = 175, m = 257
a = 1, c = 177, m = 257
a = 1, c = 179, m = 257
a = 1, c = 181, m = 257
a = 1, c = 183, m = 257
a = 1, c = 185, m = 257
a = 1, c = 187, m = 257
a = 1, c = 189, m = 257
a = 1, c = 191, m = 257
a = 1, c = 193, m = 257
a = 1, c = 195, m = 257
a = 1, c = 197, m = 257
a = 1, c = 199, m = 257
a = 1, c = 7, m = 263
a = 1, c = 9, m = 263
a = 1, c = 11, m = 263
a = 1, c = 13, m = 263
a = 1, c = 15, m = 263
a = 1, c = 17, m = 263
a = 1, c = 19, m = 263
a = 1, c = 21, m = 263
a = 1, c = 23, m = 263
a = 1, c = 25, m = 263
a = 1, c = 27, m = 263
a = 1, c = 29, m = 263
a = 1, c = 31, m = 263
a = 1, c = 33, m = 263
a = 1, c = 35, m = 263
a = 1, c = 37, m = 263
a = 1, c = 39, m = 263
a = 1, c = 41, m = 263
a = 1, c = 43, m = 263
a = 1, c = 45, m = 263
a = 1, c = 47, m = 263
a = 1, c = 49, m = 263
a = 1, c = 51, m = 263
a = 1, c = 53, m = 263
a = 1, c = 55, m = 263
a = 1, c = 57, m = 263
a = 1, c = 59, m = 263
a = 1, c = 61, m = 263
a = 1, c = 63, m = 263
a = 1, c = 65, m = 263
a = 1, c = 67, m = 263
a = 1, c = 69, m = 263
a = 1, c = 71, m = 263
a = 1, c = 73, m = 263
a = 1, c = 75, m = 263
a = 1, c = 77, m = 263
a = 1, c = 79, m = 263
a = 1, c = 81, m = 263
a = 1, c = 83, m = 263
a = 1, c = 85, m = 263
a = 1, c = 87, m = 263
a = 1, c = 89, m = 263
a = 1, c = 91, m = 263
a = 1, c = 93, m = 263
a = 1, c = 95, m = 263
a = 1, c = 97, m = 263
a = 1, c = 99, m = 263
a = 1, c = 101, m = 263
a = 1, c = 103, m = 263
a = 1, c = 105, m = 263
a = 1, c = 107, m = 263
a = 1, c = 109, m = 263
a = 1, c = 111, m = 263
a = 1, c = 113, m = 263
a = 1, c = 115, m = 263
a = 1, c = 117, m = 263
